Address,City,State,Source,City.ID,Image.Name,image.url,Full_Address,lon,lat,parcel_number,date,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county
318 RIDGEVIEW DR SE,Independence,Iowa,G,D,G_I_318 RIDGEVIEW DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=318+RIDGEVIEW+DR+SE,Independence+Iowa","318 RIDGEVIEW DR SE, Independence, Iowa",-91.8780685,42.4658319,,,,,,,,,,,,,,,,,
227 TERRACE DR SE,Independence,Iowa,G,D,G_I_227 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=227+TERRACE+DR+SE,Independence+Iowa","227 TERRACE DR SE, Independence, Iowa",-91.8803758,42.4659284,,,,,,,,,,,,,,,,,
210 TERRACE DR SE,Independence,Iowa,G,D,G_I_210 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+TERRACE+DR+SE,Independence+Iowa","210 TERRACE DR SE, Independence, Iowa",-91.8789647,42.4660282,,,,,,,,,,,,,,,,,
310 RIDGEVIEW DR SE,Independence,Iowa,G,D,G_I_310 RIDGEVIEW DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=310+RIDGEVIEW+DR+SE,Independence+Iowa","310 RIDGEVIEW DR SE, Independence, Iowa",-91.8777634,42.466067,,,,,,,,,,,,,,,,,
206 TERRACE DR SE,Independence,Iowa,G,D,G_I_206 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+TERRACE+DR+SE,Independence+Iowa","206 TERRACE DR SE, Independence, Iowa",-91.878774,42.466223,,,,,,,,,,,,,,,,,
300 14TH AVE SE,Independence,Iowa,G,D,G_I_300 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=300+14TH+AVE+SE,Independence+Iowa","300 14TH AVE SE, Independence, Iowa",-91.8768481,42.4663887,,,,,,,,,,,,,,,,,
219 TERRACE DR SE,Independence,Iowa,G,D,G_I_219 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=219+TERRACE+DR+SE,Independence+Iowa","219 TERRACE DR SE, Independence, Iowa",-91.8798037,42.4661679,,,,,,,,,,,,,,,,,
1217 3RD ST SE,Independence,Iowa,G,D,G_I_1217 3RD ST SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1217+3RD+ST+SE,Independence+Iowa","1217 3RD ST SE, Independence, Iowa",-91.877668,42.4663945,,,,,,,,,,,,,,,,,
1205 3RD ST SE,Independence,Iowa,G,D,G_I_1205 3RD ST SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1205+3RD+ST+SE,Independence+Iowa","1205 3RD ST SE, Independence, Iowa",-91.8784689,42.4664198,,,,,,,,,,,,,,,,,
215 TERRACE DR SE,Independence,Iowa,G,D,G_I_215 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=215+TERRACE+DR+SE,Independence+Iowa","215 TERRACE DR SE, Independence, Iowa",-91.8795367,42.4662873,,,,,,,,,,,,,,,,,
144 14TH AVE SE,Independence,Iowa,G,D,G_I_144 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=144+14TH+AVE+SE,Independence+Iowa","144 14TH AVE SE, Independence, Iowa",-91.8768481,42.4666188,,,,,,,,,,,,,,,,,
138 TERRACE DR SE,Independence,Iowa,G,D,G_I_138 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=138+TERRACE+DR+SE,Independence+Iowa","138 TERRACE DR SE, Independence, Iowa",-91.8782401,42.4668454,,,,,,,,,,,,,,,,,
139 14TH AVE SE,Independence,Iowa,G,D,G_I_139 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=139+14TH+AVE+SE,Independence+Iowa","139 14TH AVE SE, Independence, Iowa",-91.8774392,42.4669352,,,,,,,,,,,,,,,,,
141 TERRACE DR SE,Independence,Iowa,G,D,G_I_141 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=141+TERRACE+DR+SE,Independence+Iowa","141 TERRACE DR SE, Independence, Iowa",-91.8789838,42.4668908,,,,,,,,,,,,,,,,,
136 14TH AVE SE,Independence,Iowa,G,D,G_I_136 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=136+14TH+AVE+SE,Independence+Iowa","136 14TH AVE SE, Independence, Iowa",-91.8768481,42.4670023,,,,,,,,,,,,,,,,,
135 TERRACE DR SE,Independence,Iowa,G,D,G_I_135 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=135+TERRACE+DR+SE,Independence+Iowa","135 TERRACE DR SE, Independence, Iowa",-91.8789838,42.4671209,,,,,,,,,,,,,,,,,
132 14TH AVE SE,Independence,Iowa,G,D,G_I_132 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=132+14TH+AVE+SE,Independence+Iowa","132 14TH AVE SE, Independence, Iowa",-91.8767909,42.4672525,,,,,,,,,,,,,,,,,
132 TERRACE DR SE,Independence,Iowa,G,D,G_I_132 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=132+TERRACE+DR+SE,Independence+Iowa","132 TERRACE DR SE, Independence, Iowa",-91.8782401,42.4671138,,,,,,,,,,,,,,,,,
135 14TH AVE SE,Independence,Iowa,G,D,G_I_135 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=135+14TH+AVE+SE,Independence+Iowa","135 14TH AVE SE, Independence, Iowa",-91.8774392,42.4671653,,,,,,,,,,,,,,,,,
129 TERRACE DR SE,Independence,Iowa,G,D,G_I_129 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=129+TERRACE+DR+SE,Independence+Iowa","129 TERRACE DR SE, Independence, Iowa",-91.8789265,42.4673327,,,,,,,,,,,,,,,,,
129 14TH AVE SE,Independence,Iowa,G,D,G_I_129 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=129+14TH+AVE+SE,Independence+Iowa","129 14TH AVE SE, Independence, Iowa",-91.8774583,42.4673759,,,,,,,,,,,,,,,,,
126 14TH AVE SE,Independence,Iowa,G,D,G_I_126 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=126+14TH+AVE+SE,Independence+Iowa","126 14TH AVE SE, Independence, Iowa",-91.8768481,42.4674625,,,,,,,,,,,,,,,,,
128 TERRACE DR SE,Independence,Iowa,G,D,G_I_128 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=128+TERRACE+DR+SE,Independence+Iowa","128 TERRACE DR SE, Independence, Iowa",-91.8782782,42.4673817,,,,,,,,,,,,,,,,,
125 14TH AVE SE,Independence,Iowa,G,D,G_I_125 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=125+14TH+AVE+SE,Independence+Iowa","125 14TH AVE SE, Independence, Iowa",-91.8774392,42.4675871,,,,,,,,,,,,,,,,,
125 TERRACE DR SE,Independence,Iowa,G,D,G_I_125 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=125+TERRACE+DR+SE,Independence+Iowa","125 TERRACE DR SE, Independence, Iowa",-91.8789838,42.4675811,,,,,,,,,,,,,,,,,
124 14TH AVE SE,Independence,Iowa,G,D,G_I_124 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=124+14TH+AVE+SE,Independence+Iowa","124 14TH AVE SE, Independence, Iowa",-91.8768481,42.4676926,,,,,,,,,,,,,,,,,
124 TERRACE DR SE,Independence,Iowa,G,D,G_I_124 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=124+TERRACE+DR+SE,Independence+Iowa","124 TERRACE DR SE, Independence, Iowa",-91.8783164,42.4676111,,,,,,,,,,,,,,,,,
121 14TH AVE SE,Independence,Iowa,G,D,G_I_121 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=121+14TH+AVE+SE,Independence+Iowa","121 14TH AVE SE, Independence, Iowa",-91.8774392,42.4677789,,,,,,,,,,,,,,,,,
119 TERRACE DR SE,Independence,Iowa,G,D,G_I_119 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=119+TERRACE+DR+SE,Independence+Iowa","119 TERRACE DR SE, Independence, Iowa",-91.87906,42.4678099,,,,,,,,,,,,,,,,,
120 14TH AVE SE,Independence,Iowa,G,D,G_I_120 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=120+14TH+AVE+SE,Independence+Iowa","120 14TH AVE SE, Independence, Iowa",-91.8768481,42.467846,,,,,,,,,,,,,,,,,
120 TERRACE DR SE,Independence,Iowa,G,D,G_I_120 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=120+TERRACE+DR+SE,Independence+Iowa","120 TERRACE DR SE, Independence, Iowa",-91.8784308,42.4678777,,,,,,,,,,,,,,,,,
117 14TH AVE SE,Independence,Iowa,G,D,G_I_117 14TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=117+14TH+AVE+SE,Independence+Iowa","117 14TH AVE SE, Independence, Iowa",-91.8774583,42.4679895,,,,,,,,,,,,,,,,,
113 TERRACE DRIVE SE,Independence,Iowa,G,D,G_I_113 TERRACE DRIVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=113+TERRACE+DRIVE+SE,Independence+Iowa","113 TERRACE DRIVE SE, Independence, Iowa",-91.8791554,42.4680193,,,,,,,,,,,,,,,,,
118 TERRACE DR SE,Independence,Iowa,G,D,G_I_118 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=118+TERRACE+DR+SE,Independence+Iowa","118 TERRACE DR SE, Independence, Iowa",-91.8784498,42.46805,,,,,,,,,,,,,,,,,
111 TERRACE DR SE,Independence,Iowa,G,D,G_I_111 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=111+TERRACE+DR+SE,Independence+Iowa","111 TERRACE DR SE, Independence, Iowa",-91.8792698,42.4682859,,,,,,,,,,,,,,,,,
110 TERRACE DR SE,Independence,Iowa,G,D,G_I_110 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=110+TERRACE+DR+SE,Independence+Iowa","110 TERRACE DR SE, Independence, Iowa",-91.8786024,42.4683543,,,,,,,,,,,,,,,,,
236 TERRACE DR SE,Independence,Iowa,G,D,G_I_236 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=236+TERRACE+DR+SE,Independence+Iowa","236 TERRACE DR SE, Independence, Iowa",-91.8804521,42.4652752,,,,,,,,,,,,,,,,,
210 9TH AVE SE,Independence,Iowa,G,D,G_I_210 9TH AVE SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+9TH+AVE+SE,Independence+Iowa","210 9TH AVE SE, Independence, Iowa",-91.8823781,42.4675639,,,,,,,,,,,,,,,,,
 1ST ST E,Independence,Iowa,G,D,G_I_1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1ST+ST+E,Independence+Iowa"," 1ST ST E, Independence, Iowa",-91.8826663,42.4687935,,,,,,,,,,,,,,,,,
105 TERRACE DR SE,Independence,Iowa,G,D,G_I_105 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+TERRACE+DR+SE,Independence+Iowa","105 TERRACE DR SE, Independence, Iowa",-91.8792888,42.4684965,,,,,,,,,,,,,,,,,
104 TERRACE DR SE,Independence,Iowa,G,D,G_I_104 TERRACE DR SE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+TERRACE+DR+SE,Independence+Iowa","104 TERRACE DR SE, Independence, Iowa",-91.8786214,42.4685649,,,,,,,,,,,,,,,,,
1211 1ST ST E,Independence,Iowa,G,D,G_I_1211 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1211+1ST+ST+E,Independence+Iowa","1211 1ST ST E, Independence, Iowa",-91.8778587,42.4683473,,,,,,,,,,,,,,,,,
1217 1ST ST E,Independence,Iowa,G,D,G_I_1217 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1217+1ST+ST+E,Independence+Iowa","1217 1ST ST E, Independence, Iowa",-91.8775346,42.4685251,,,,,,,,,,,,,,,,,
1401 1ST ST E,Independence,Iowa,G,D,G_I_1401 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1401+1ST+ST+E,Independence+Iowa","1401 1ST ST E, Independence, Iowa",-91.8769053,42.4684779,,,,,,,,,,,,,,,,,
1511 1ST ST E,Independence,Iowa,G,D,G_I_1511 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1511+1ST+ST+E,Independence+Iowa","1511 1ST ST E, Independence, Iowa",-91.875971,42.4681288,,,,,,,,,,,,,,,,,
105 15TH AVE NE,Independence,Iowa,G,D,G_I_105 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+15TH+AVE+NE,Independence+Iowa","105 15TH AVE NE, Independence, Iowa",-91.8763714,42.4690619,,,,,,,,,,,,,,,,,
1502 1ST ST E,Independence,Iowa,G,D,G_I_1502 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1502+1ST+ST+E,Independence+Iowa","1502 1ST ST E, Independence, Iowa",-91.8757994,42.4690712,,,,,,,,,,,,,,,,,
1300 1ST ST  E,Independence,Iowa,G,D,G_I_1300 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1300+1ST+ST+E,Independence+Iowa","1300 1ST ST  E, Independence, Iowa",-91.877382,42.4691412,,,,,,,,,,,,,,,,,
107 15TH AVE NE,Independence,Iowa,G,D,G_I_107 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+15TH+AVE+NE,Independence+Iowa","107 15TH AVE NE, Independence, Iowa",-91.8763714,42.4692536,,,,,,,,,,,,,,,,,
106 15TH AVE NE,Independence,Iowa,G,D,G_I_106 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+15TH+AVE+NE,Independence+Iowa","106 15TH AVE NE, Independence, Iowa",-91.8758757,42.4692617,,,,,,,,,,,,,,,,,
111 12TH AVE NE,Independence,Iowa,G,D,G_I_111 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=111+12TH+AVE+NE,Independence+Iowa","111 12TH AVE NE, Independence, Iowa",-91.8792126,42.4692647,,,,,,,,,,,,,,,,,
1402 1ST ST E,Independence,Iowa,G,D,G_I_1402 1ST ST E.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1402+1ST+ST+E,Independence+Iowa","1402 1ST ST E, Independence, Iowa",-91.8767719,42.4691512,,,,,,,,,,,,,,,,,
 14TH AVE NE,Independence,Iowa,G,D,G_I_14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=14TH+AVE+NE,Independence+Iowa"," 14TH AVE NE, Independence, Iowa",-91.8770626,42.4709885,,,,,,,,,,,,,,,,,
111 15TH AVE NE,Independence,Iowa,G,D,G_I_111 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=111+15TH+AVE+NE,Independence+Iowa","111 15TH AVE NE, Independence, Iowa",-91.8763333,42.469446,,,,,,,,,,,,,,,,,
110 15TH AVE NE,Independence,Iowa,G,D,G_I_110 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=110+15TH+AVE+NE,Independence+Iowa","110 15TH AVE NE, Independence, Iowa",-91.8758375,42.4694924,,,,,,,,,,,,,,,,,
1616 1ST STREET EAST,Independence,Iowa,G,D,G_I_1616 1ST STREET EAST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1616+1ST+STREET+EAST,Independence+Iowa","1616 1ST STREET EAST, Independence, Iowa",-91.8739499,42.4694273,,,,,,,,,,,,,,,,,
100 12TH AVE NE,Independence,Iowa,G,D,G_I_100 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=100+12TH+AVE+NE,Independence+Iowa","100 12TH AVE NE, Independence, Iowa",-91.878221,42.4692042,,,,,,,,,,,,,,,,,
108 14TH AVE NE,Independence,Iowa,G,D,G_I_108 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=108+14TH+AVE+NE,Independence+Iowa","108 14TH AVE NE, Independence, Iowa",-91.8768291,42.4695529,,,,,,,,,,,,,,,,,
113 14TH AVE NE,Independence,Iowa,G,D,G_I_113 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=113+14TH+AVE+NE,Independence+Iowa","113 14TH AVE NE, Independence, Iowa",-91.877382,42.4695247,,,,,,,,,,,,,,,,,
201 12TH AVE NE,Independence,Iowa,G,D,G_I_201 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+12TH+AVE+NE,Independence+Iowa","201 12TH AVE NE, Independence, Iowa",-91.8791172,42.4695923,,,,,,,,,,,,,,,,,
1015 2ND ST NE,Independence,Iowa,G,D,G_I_1015 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1015+2ND+ST+NE,Independence+Iowa","1015 2ND ST NE, Independence, Iowa",-91.8811195,42.4696937,,,,,,,,,,,,,,,,,
1103 2ND ST NE,Independence,Iowa,G,D,G_I_1103 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1103+2ND+ST+NE,Independence+Iowa","1103 2ND ST NE, Independence, Iowa",-91.8808144,42.4696987,,,,,,,,,,,,,,,,,
1109 2ND ST NE,Independence,Iowa,G,D,G_I_1109 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1109+2ND+ST+NE,Independence+Iowa","1109 2ND ST NE, Independence, Iowa",-91.8805855,42.4697025,,,,,,,,,,,,,,,,,
1115 2ND ST NE,Independence,Iowa,G,D,G_I_1115 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1115+2ND+ST+NE,Independence+Iowa","1115 2ND ST NE, Independence, Iowa",-91.8803376,42.4696107,,,,,,,,,,,,,,,,,
1100 1ST ST EAST,Independence,Iowa,G,D,G_I_1100 1ST ST EAST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1100+1ST+ST+EAST,Independence+Iowa","1100 1ST ST EAST, Independence, Iowa",-91.8796321,42.4694496,,,,,,,,,,,,,,,,,
115 15TH AVE NE,Independence,Iowa,G,D,G_I_115 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=115+15TH+AVE+NE,Independence+Iowa","115 15TH AVE NE, Independence, Iowa",-91.8763333,42.4696377,,,,,,,,,,,,,,,,,
116 15TH AVE NE,Independence,Iowa,G,D,G_I_116 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=116+15TH+AVE+NE,Independence+Iowa","116 15TH AVE NE, Independence, Iowa",-91.8758757,42.4696835,,,,,,,,,,,,,,,,,
118 14TH AVE NE,Independence,Iowa,G,D,G_I_118 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=118+14TH+AVE+NE,Independence+Iowa","118 14TH AVE NE, Independence, Iowa",-91.8767719,42.4697648,,,,,,,,,,,,,,,,,
198 12TH AVE NE,Independence,Iowa,G,D,G_I_198 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=198+12TH+AVE+NE,Independence+Iowa","198 12TH AVE NE, Independence, Iowa",-91.878013,42.4697699,,,,,,,,,,,,,,,,,
205 12TH AVE NE,Independence,Iowa,G,D,G_I_205 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+12TH+AVE+NE,Independence+Iowa","205 12TH AVE NE, Independence, Iowa",-91.87906,42.4698808,,,,,,,,,,,,,,,,,
119 14TH AVE NE,Independence,Iowa,G,D,G_I_119 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=119+14TH+AVE+NE,Independence+Iowa","119 14TH AVE NE, Independence, Iowa",-91.8773057,42.4698328,,,,,,,,,,,,,,,,,
212 12TH AVE NE,Independence,Iowa,G,D,G_I_212 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=212+12TH+AVE+NE,Independence+Iowa","212 12TH AVE NE, Independence, Iowa",-91.8786596,42.4705585,,,,,,,,,,,,,,,,,
200 12TH AVE NE,Independence,Iowa,G,D,G_I_200 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=200+12TH+AVE+NE,Independence+Iowa","200 12TH AVE NE, Independence, Iowa",-91.8786214,42.4698688,,,,,,,,,,,,,,,,,
117 15TH AVE NE,Independence,Iowa,G,D,G_I_117 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=117+15TH+AVE+NE,Independence+Iowa","117 15TH AVE NE, Independence, Iowa",-91.8763905,42.4698477,,,,,,,,,,,,,,,,,
118 15TH AVE NE,Independence,Iowa,G,D,G_I_118 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=118+15TH+AVE+NE,Independence+Iowa","118 15TH AVE NE, Independence, Iowa",-91.8758757,42.4698369,,,,,,,,,,,,,,,,,
122 14TH AVE NE,Independence,Iowa,G,D,G_I_122 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=122+14TH+AVE+NE,Independence+Iowa","122 14TH AVE NE, Independence, Iowa",-91.8768291,42.4700131,,,,,,,,,,,,,,,,,
1016 2ND ST NE,Independence,Iowa,G,D,G_I_1016 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1016+2ND+ST+NE,Independence+Iowa","1016 2ND ST NE, Independence, Iowa",-91.8810623,42.470059,,,,,,,,,,,,,,,,,
207 12TH AVE NE,Independence,Iowa,G,D,G_I_207 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=207+12TH+AVE+NE,Independence+Iowa","207 12TH AVE NE, Independence, Iowa",-91.87906,42.4701109,,,,,,,,,,,,,,,,,
123 15TH AVE NE,Independence,Iowa,G,D,G_I_123 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=123+15TH+AVE+NE,Independence+Iowa","123 15TH AVE NE, Independence, Iowa",-91.8763714,42.4700973,,,,,,,,,,,,,,,,,
208 12TH AVE NE,Independence,Iowa,G,D,G_I_208 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+12TH+AVE+NE,Independence+Iowa","208 12TH AVE NE, Independence, Iowa",-91.8786214,42.4700989,,,,,,,,,,,,,,,,,
123 14TH AVE NE,Independence,Iowa,G,D,G_I_123 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=123+14TH+AVE+NE,Independence+Iowa","123 14TH AVE NE, Independence, Iowa",-91.8773057,42.4700629,,,,,,,,,,,,,,,,,
128 14TH AVE NE,Independence,Iowa,G,D,G_I_128 14TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=128+14TH+AVE+NE,Independence+Iowa","128 14TH AVE NE, Independence, Iowa",-91.8768291,42.4702049,,,,,,,,,,,,,,,,,
127 15TH AVE NE,Independence,Iowa,G,D,G_I_127 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=127+15TH+AVE+NE,Independence+Iowa","127 15TH AVE NE, Independence, Iowa",-91.8763714,42.4702507,,,,,,,,,,,,,,,,,
 15TH AVE NE,Independence,Iowa,G,D,G_I_15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=15TH+AVE+NE,Independence+Iowa"," 15TH AVE NE, Independence, Iowa",-91.8762241,42.4718867,,,,,,,,,,,,,,,,,
203 11TH AVE NE,Independence,Iowa,G,D,G_I_203 11TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+11TH+AVE+NE,Independence+Iowa","203 11TH AVE NE, Independence, Iowa",-91.8809479,42.4703293,,,,,,,,,,,,,,,,,
1100 2ND ST NE,Independence,Iowa,G,D,G_I_1100 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1100+2ND+ST+NE,Independence+Iowa","1100 2ND ST NE, Independence, Iowa",-91.8802651,42.470196,,,,,,,,,,,,,,,,,
1100 2ND ST NE,Independence,Iowa,G,D,G_I_1100 2ND ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1100+2ND+ST+NE,Independence+Iowa","1100 2ND ST NE, Independence, Iowa",-91.8802651,42.470196,,,,,,,,,,,,,,,,,
210 12TH AVE NE,Independence,Iowa,G,D,G_I_210 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=210+12TH+AVE+NE,Independence+Iowa","210 12TH AVE NE, Independence, Iowa",-91.8786214,42.4702906,,,,,,,,,,,,,,,,,
213 12TH AVE NE,Independence,Iowa,G,D,G_I_213 12TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=213+12TH+AVE+NE,Independence+Iowa","213 12TH AVE NE, Independence, Iowa",-91.87906,42.470341,,,,,,,,,,,,,,,,,
131 15TH AVE NE,Independence,Iowa,G,D,G_I_131 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=131+15TH+AVE+NE,Independence+Iowa","131 15TH AVE NE, Independence, Iowa",-91.8763905,42.4704613,,,,,,,,,,,,,,,,,
132 15TH AVE NE,Independence,Iowa,G,D,G_I_132 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=132+15TH+AVE+NE,Independence+Iowa","132 15TH AVE NE, Independence, Iowa",-91.875816,42.470443,,,,,,,,,,,,,,,,,
 ROBERTS CT,Independence,Iowa,G,D,G_I_ROBERTS CT.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=ROBERTS+CT,Independence+Iowa"," ROBERTS CT, Independence, Iowa",-91.8893386,42.4685978,,,,,,,,,,,,,,,,,
216 11TH AVE NE,Independence,Iowa,G,D,G_I_216 11TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=216+11TH+AVE+NE,Independence+Iowa","216 11TH AVE NE, Independence, Iowa",-91.8804521,42.4707209,,,,,,,,,,,,,,,,,
1105 3RD ST NE,Independence,Iowa,G,D,G_I_1105 3RD ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1105+3RD+ST+NE,Independence+Iowa","1105 3RD ST NE, Independence, Iowa",-91.8801279,42.470707,,,,,,,,,,,,,,,,,
136 15TH AVE NE,Independence,Iowa,G,D,G_I_136 15TH AVE NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=136+15TH+AVE+NE,Independence+Iowa","136 15TH AVE NE, Independence, Iowa",-91.875809,42.470664,,,,,,,,,,,,,,,,,
1111 3RD ST NE,Independence,Iowa,G,D,G_I_1111 3RD ST NE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=1111+3RD+ST+NE,Independence+Iowa","1111 3RD ST NE, Independence, Iowa",-91.8798228,42.470712,,,,,,,,,,,,,,,,,
